experiment_name,halogen,n_layers,layer_number,octahedra_count,zeta_mean,zeta_std,zeta_min,zeta_max,zeta_count,delta_mean,delta_std,delta_min,delta_max,delta_count,sigma_mean,sigma_std,sigma_min,sigma_max,sigma_count,theta_mean_mean,theta_mean_std,theta_mean_min,theta_mean_max,theta_mean_count,theta_min_mean,theta_min_std,theta_min_min,theta_min_max,theta_min_count,theta_max_mean,theta_max_std,theta_max_min,theta_max_max,theta_max_count,mean_bond_distance_mean,mean_bond_distance_std,mean_bond_distance_min,mean_bond_distance_max,mean_bond_distance_count,bond_distance_variance_mean,bond_distance_variance_std,bond_distance_variance_min,bond_distance_variance_max,bond_distance_variance_count,octahedral_volume_mean,octahedral_volume_std,octahedral_volume_min,octahedral_volume_max,octahedral_volume_count
MAPbBr3_n2_[NH3+]CCCCCC[NH3+],Br,2,1,2,0.3407244332857646,0.0019276724101537912,0.33879676087561084,0.3426521056959184,2,0.000702802862968698,3.6729854049113704e-05,0.0006660730089195842,0.0007395327170178117,2,63.91692102920488,4.6445794341677455,59.27234159503713,68.56150046337262,2,200.42989411399768,5.610373923020262,194.8195201909774,206.04026803701794,2,180.02565736513088,6.358076155306776,173.6675812098241,186.38373352043766,2,220.8341308628645,4.86267169073372,215.97145917213078,225.69680255359822,2,3.0004919273748127,0.0004594674516114061,3.0000324599232013,3.000951394826424,2,0.006327401726602961,0.00033261492155260003,0.005994786805050361,0.006660016648155561,2,35.44,0.03999999999999915,35.4,35.48,2
MAPbBr3_n2_[NH3+]CCCCCC[NH3+],Br,2,2,2,0.12787767386649773,0.008528732009213558,0.11934894185728417,0.1364064058757113,2,6.774228100997025e-05,4.937542133746068e-06,6.280473887622418e-05,7.267982314371632e-05,2,37.91801295751818,0.38532784370324435,37.532685113814935,38.303340801221424,2,106.00846909666208,1.8450479011610597,104.16342119550103,107.85351699782315,2,81.57530263295064,0.2746528128311283,81.3006498201195,81.84995544578176,2,130.44163556037358,3.9647486151532263,126.47688694522034,134.4063841755268,2,3.016535751005991,0.00011176553248803955,3.016423985473503,3.016647516538479,2,0.0006164233990604478,4.4974783051942874e-05,0.000571448616008505,0.0006613981821123907,2,36.305,0.015000000000000568,36.29,36.32,2
MAPbCl3_n3_[NH3+]CC1=CC=C(C[NH3+])C=C1,Cl,3,1,2,0.17237704619124683,0.0419343432624526,0.13044270292879423,0.21431138945369943,2,0.0001670673775402676,5.831594998390169e-05,0.0001087514275563659,0.00022538332752416928,2,57.92868576387786,2.0156276548546757,55.91305810902318,59.944313418732534,2,188.22090159421543,18.886791512227646,169.33411008198777,207.10769310644307,2,150.44559042309402,17.85026034685677,132.59533007623725,168.2958507699508,2,225.99621276533685,19.923322677598563,206.07289008773827,245.9195354429354,2,2.8577487865287035,0.0017153831215810378,2.8560334034071224,2.8594641696502845,2,0.0013649660880551875,0.0004778886539326278,0.0008870774341225596,0.0018428547419878153,2,30.575,0.004999999999999005,30.57,30.58,2
MAPbCl3_n3_[NH3+]CC1=CC=C(C[NH3+])C=C1,Cl,3,2,2,0.2781364694692259,0.01311827555803613,0.26501819391118975,0.291254745027262,2,0.0004992674980056077,5.048908992460213e-05,0.00044877840808100556,0.0005497565879302098,2,37.91484772099419,7.720751459828421,30.194096261165768,45.63559918082261,2,122.89862291290714,26.38758899026481,96.51103392264234,149.28621190317196,2,102.71356816212129,15.475104778679153,87.23846338344214,118.18867294080044,2,143.08367766369304,37.30007320185048,105.78360446184254,180.3837508655435,2,2.8274052759126613,0.0018592020292615974,2.8255460738833995,2.8292644779419227,2,0.0039917870541624784,0.00040887011349708,0.0035829169406653987,0.004400657167659559,2,29.915,0.005000000000000782,29.91,29.92,2
MAPbCl3_n3_[NH3+]CC1=CC=C(C[NH3+])C=C1,Cl,3,3,2,0.3567735632174942,0.04656265263262571,0.3102109105848685,0.4033362158501199,2,0.0007978138177991893,0.00011433159480305475,0.0006834822229961346,0.0009121454126022441,2,40.4984690079467,2.4205404140040585,38.077928593942644,42.91900942195076,2,129.25137716950394,9.559170179292295,119.69220699021164,138.81054734879623,2,92.43848543310179,3.794503455401376,88.6439819777004,96.23298888850316,2,166.0642689059061,15.323836903183235,150.74043200272286,181.38810580908932,2,2.834534145973478,0.0027014648499594784,2.8318326811235184,2.8372356108234373,2,0.0064118587821972595,0.000930825966697202,0.0054810328155000575,0.0073426847488944616,2,30.045,0.16500000000000092,29.88,30.21,2
MAPbBr3_n2_[NH3+]CCCCCCC[NH3+],Br,2,1,2,0.46533729996880435,0.012858125284068489,0.45247917468473586,0.47819542525287284,2,0.001272292412646669,2.1987177890002104e-05,0.0012503052347566667,0.001294279590536671,2,46.79950133193961,2.916839639235036,43.88266169270457,49.716340971174645,2,152.54591835555829,1.0488076395111392,151.49711071604716,153.59472599506944,2,105.0663249408529,3.413442056724371,101.65288288412853,108.47976699757727,2,200.02551177026368,5.511057335746656,194.51445443451703,205.53656910601035,2,2.9830891764188143,0.0024393567191549614,2.9806498196996594,2.9855285331379693,2,0.01132223004779091,0.00021417657418295634,0.011108053473607953,0.011536406621973866,2,34.84,0.029999999999997584,34.81,34.87,2
MAPbBr3_n2_[NH3+]CCCCCCC[NH3+],Br,2,2,2,0.17867712550146475,0.03735171534497761,0.14132541015648714,0.21602884084644236,2,0.0001593842233214536,4.466072837286202e-05,0.00011472349494859157,0.00020404495169431563,2,72.83479675767862,1.5735784711079717,71.26121828657064,74.40837522878658,2,229.9333616551928,11.107341909100725,218.8260197460921,241.04070356429355,2,185.4304305624401,18.775266301948548,166.65516426049155,204.20569686438864,2,274.4362927479456,3.439417516252888,270.9968752316927,277.87571026419846,2,3.0228789223870094,0.003446480521466455,3.019432441865543,3.026325402908476,2,0.00145549199049822,0.0004047801761343729,0.0010507118143638472,0.001860272166632593,2,35.980000000000004,0.11000000000000298,35.87,36.09,2
MAPbBr3_n1_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C,Br,1,1,2,0.26980919528187,0.01017155596701591,0.25963763931485406,0.2799807512488859,2,0.0003915149759395949,4.9758940981767176e-05,0.00034175603495782773,0.0004412739169213621,2,74.16328412699343,7.332771416292573,66.83051271070086,81.496055543286,2,228.41254667904622,28.695721088486906,199.7168255905593,257.1082677675331,2,187.78065978987013,17.46106118998067,170.31959859988945,205.24172097985078,2,269.04443356822225,39.93038098699316,229.1140525812291,308.9748145552154,2,3.0012969508483485,0.0011853150961467218,3.0001116357522015,3.002482265944495,2,0.0035270366792969675,0.0004510034472651784,0.003076033232031789,0.003978040126562146,2,35.15,0.10999999999999943,35.04,35.26,2
MAPbI3_n2_[NH3+]CCCCC[NH3+],I,2,1,2,0.18716035363418704,0.0010358610165466242,0.1861244926176404,0.18819621465073366,2,0.0001415056966353798,7.969629429224864e-07,0.00014070873369245732,0.0001423026595783023,2,37.5586615435587,0.06699788070336865,37.49166366285533,37.62565942426207,2,106.14105121144222,0.09193511920948083,106.04911609223274,106.2329863306517,2,85.58659100190064,0.37219315708330925,85.21439784481734,85.95878415898396,2,126.69551142098378,0.1883229186643547,126.50718850231942,126.88383433964813,2,3.1762976227376973,5.36614758326337e-05,3.1762439612618647,3.17635128421353,2,0.0014276318235570083,7.992214983734442e-06,0.001419639608573274,0.0014356240385407428,2,42.45,0.0,42.45,42.45,2
MAPbI3_n2_[NH3+]CCCCC[NH3+],I,2,2,2,0.1872328282443534,0.0010129526096922525,0.18621987563466114,0.18824578085404564,2,0.00014168261809332255,6.036527756017552e-08,0.00014162225281576238,0.00014174298337088273,2,37.6744610750207,0.08431683567553705,37.590144239345165,37.75877791069624,2,106.28698991708268,0.02948118357459606,106.25750873350808,106.31647110065727,2,85.73785632629532,0.4494184074953367,85.28843791879999,86.18727473379066,2,126.83612350787003,0.3904560403461659,126.44566746752386,127.2265795482162,2,3.176331637915987,0.00018044754075541292,3.1761511903752315,3.1765120854567424,2,0.0014294475828312897,4.466163098375579e-07,0.0014290009665214522,0.0014298941991411273,2,42.455,0.004999999999999005,42.45,42.46,2
MAPbI3_n3_CC(C)(CC[NH3+])CC[NH3+],I,3,1,2,0.2574486947455503,0.0003776512579480862,0.25707104348760224,0.2578263460034984,2,0.00021865988772056888,2.811171089712761e-07,0.0002183787706115976,0.00021894100482954015,2,39.86986328241408,0.02144994059018046,39.8484133418239,39.89131322300426,2,84.1741066578663,0.03298091554034954,84.14112574232595,84.20708757340665,2,68.67640496393246,0.04122582923768903,68.63517913469477,68.71763079317014,2,99.67180835180014,0.024736001842995847,99.64707234995714,99.69654435364313,2,3.196530190218847,9.73078873633959e-05,3.1964328823314836,3.1966274981062104,2,0.002234223977430851,2.7363726100818227e-06,0.0022314876048207693,0.002236960350040933,2,43.224999999999994,0.004999999999999005,43.22,43.23,2
MAPbI3_n3_CC(C)(CC[NH3+])CC[NH3+],I,3,2,2,0.030824151695977298,0.0005795514973756521,0.030244600198601646,0.03140370319335295,2,3.4280953677120676e-06,1.0027536204239453e-07,3.327820005669673e-06,3.528370729754462e-06,2,39.950971923049835,0.013240458444911951,39.93773146460492,39.96421238149475,2,117.30537412005654,0.1356372422420904,117.16973687781444,117.44101136229862,2,91.35018959674119,0.15318283279429323,91.19700676394689,91.50337242953547,2,143.26055864337187,0.11809165168986624,143.142466991682,143.37865029506173,2,3.189847339018807,2.1339098492223485e-05,3.189825999920315,3.1898686781172993,2,3.4881288815400896e-05,1.0198477577702285e-06,3.3861441057630664e-05,3.590113657317112e-05,2,42.955,0.004999999999999005,42.95,42.96,2
MAPbI3_n3_CC(C)(CC[NH3+])CC[NH3+],I,3,3,2,0.16596444802829913,0.00019687830166281728,0.1657675697266363,0.16616132632996194,2,0.0001001429821262268,2.0211390732962275e-07,9.994086821889718e-05,0.00010034509603355642,2,37.81646476719914,0.007981332508997241,37.808483434690146,37.82444609970814,2,108.00351121108372,0.02658278460271646,107.976928426481,108.03009399568643,2,79.43431844349078,0.02211500957022139,79.41220343392057,79.45643345306101,2,136.57270397867666,0.031050559635232844,136.5416534190414,136.60375453831188,2,3.198845287294592,6.868703372298057e-05,3.198776600260869,3.198913974328315,2,0.0010247242869959885,2.112159697780251e-06,0.0010226121272982082,0.0010268364466937687,2,43.364999999999995,0.004999999999999005,43.36,43.37,2
MAPbCl3_n1_[NH3+]CCCCCCCCC[NH3+],Cl,1,1,2,0.19918249502635121,0.045239749352262715,0.1539427456740885,0.24442224437861393,2,0.00018702284344422192,7.225950457742772e-05,0.00011476333886679419,0.00025928234802164964,2,66.00187671895634,6.377691970958942,59.624184747997404,72.37956868991529,2,180.64924050517016,6.9617436254338685,173.68749687973627,187.610984130604,2,137.30080464204943,18.109809566795718,119.19099507525371,155.41061420884515,2,223.9976763682909,32.03329681766344,191.96437955062746,256.03097318595434,2,2.8627423536390735,0.0028102884889371627,2.8599320651501365,2.865552642128011,2,0.0015315459487830988,0.0005891791924531692,0.0009423667563299296,0.002120725141236268,2,30.625,0.3049999999999997,30.32,30.93,2
MAPbBr3_n1_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N,Br,1,1,2,0.1511438064372883,0.0011323102765721238,0.15001149616071618,0.15227611671386043,2,7.933468106793371e-05,1.0889347428568618e-06,7.824574632507685e-05,8.042361581079057e-05,2,49.425408685911144,9.60425419239234,39.821154493518804,59.02966287830348,2,124.1809974740346,32.2891882926969,91.8918091813377,156.4701857667315,2,90.00352020871426,26.351746632132375,63.65177357658189,116.35526684084664,2,158.35847473935496,38.22662995326141,120.13184478609355,196.58510469261637,2,3.0159567475573126,0.0025862228319413205,3.0133705247253713,3.018542970389254,2,0.0007216453883797265,1.114256327371647e-05,0.0007105028251060101,0.000732787951653443,2,36.25,0.04999999999999716,36.2,36.3,2
MAPbI3_n3_[NH3+]CCC[NH3+],I,3,1,2,0.24437269507495407,0.00028961963387641454,0.24408307544107766,0.2446623147088305,2,0.00018308424250459737,8.042358544019278e-07,0.00018228000665019545,0.0001838884783589993,2,34.14931693016645,0.06595900670428989,34.08335792346216,34.21527593687074,2,76.30338999943328,0.19088541349295696,76.11250458594033,76.49427541292624,2,51.12249744455848,0.06511263796992495,51.05738480658856,51.18761008252841,2,101.48428255430808,0.44688346495583176,101.03739908935225,101.93116601926391,2,3.189676272883477,6.798427234566695e-05,3.1896082886111317,3.189744257155823,2,0.001862705093040404,8.10292067624787e-06,0.0018546021723641563,0.001870808013716652,2,43.02,0.0,43.02,43.02,2
MAPbI3_n3_[NH3+]CCC[NH3+],I,3,2,2,0.03245387937743982,0.0005555810501081115,0.03189829832733171,0.03300946042754793,2,3.4305854514212486e-06,8.857052424311656e-08,3.342014927178132e-06,3.519155975664365e-06,2,33.332995264397525,0.03310344520679109,33.299891819190734,33.366098709604316,2,104.84447406716471,0.41638436844850446,104.4280896987162,105.26085843561322,2,88.09072616132714,0.2199109279037259,87.87081523342341,88.31063708923087,2,121.5982219730023,0.6128578089932972,120.985364164009,122.2110797819956,2,3.184876555771905,4.434881683690328e-05,3.1848322069550683,3.184920904588742,2,3.479795817469738e-05,8.993787908545543e-07,3.389857938384282e-05,3.569733696555193e-05,2,42.83,0.0,42.83,42.83,2
MAPbI3_n3_[NH3+]CCC[NH3+],I,3,3,2,0.19335113945394333,0.0010484693466095152,0.19230267010733382,0.19439960880055285,2,0.00011819445508624501,1.78613933437415e-06,0.00011640831575187087,0.00011998059442061917,2,40.06579937196752,0.06174981802750068,40.00404955394002,40.12754918999502,2,114.47583361738256,0.30118622558536146,114.17464739179721,114.77701984296793,2,87.54400504790276,0.14162356989486113,87.4023814780079,87.68562861779762,2,141.40766218686235,0.46074888127584757,140.9469133055865,141.8684110681382,2,3.1940755453551932,8.251421354010802e-05,3.193993031141653,3.1941580595687333,2,0.0012058329067106525,1.8160103453786908e-05,0.0011876728032568656,0.0012239930101644394,2,43.17,0.0,43.17,43.17,2
MAPbI3_n1_[NH3+]CCCCCCC[NH3+],I,1,1,2,0.23789559041098762,0.0012873076987363063,0.23660828271225132,0.23918289810972393,2,0.00021826198374288417,2.071108663232615e-06,0.00021619087507965157,0.0002203330924061168,2,26.932372885652157,0.03454656777779519,26.89782631787436,26.966919453429952,2,75.46666123895515,0.3091141367646344,75.15754710219052,75.77577537571979,2,64.64248647235712,0.27843493627568705,64.36405153608143,64.92092140863281,2,86.29083600555317,0.33979333725359595,85.95104266829958,86.63062934280677,2,3.193357812882496,5.242852710352075e-05,3.193305384355393,3.1934102414096,2,0.002225734720659121,2.1193285440078554e-05,0.0022045414352190426,0.0022469280060991997,2,43.23,0.0,43.23,43.23,2
MAPbBr3_n2_CC(C)(CCC[NH3+])CCC[NH3+],Br,2,1,2,0.44373491986439184,0.024718836955300638,0.4190160829090912,0.4684537568196925,2,0.0012139318130486244,0.0002215400349395481,0.0009923917781090763,0.0014354718479881725,2,60.93512976455214,1.2675741825931297,59.66755558195901,62.20270394714527,2,177.99136187461346,4.761547999103485,173.22981387551,182.75290987371696,2,130.82628303042702,6.057125456487057,124.76915757393996,136.88340848691408,2,225.1564407187999,15.580221454694012,209.5762192641059,240.73666217349393,2,2.982145041998809,0.00040605136207139125,2.9817389906367375,2.9825510933608803,2,0.01079626183669765,0.0019731373596370725,0.008823124477060577,0.012769399196334722,2,34.599999999999994,0.120000000000001,34.48,34.72,2
MAPbBr3_n2_CC(C)(CCC[NH3+])CCC[NH3+],Br,2,2,2,0.18679911497720036,0.011666846559037047,0.17513226841816332,0.1984659615362374,2,0.0001622759101169619,3.210669214989906e-05,0.00013016921796706285,0.00019438260226686097,2,71.22467413833468,2.4477307750225066,68.77694336331217,73.67240491335718,2,227.9167906154139,27.922655819356976,199.99413479605693,255.83944643477088,2,184.17186016642123,16.281634526816532,167.8902256396047,200.45349469323776,2,271.6617210644066,39.56367711189736,232.09804395250922,311.22539817630394,2,3.016040209182063,0.0010917717488776457,3.014948437433185,3.0171319809309405,2,0.0014759313298383357,0.00029098982348826593,0.0011849415063500696,0.0017669211533266015,2,35.725,0.02499999999999858,35.7,35.75,2
MAPbBr3_n3_[NH3+]CC1=CC=C(C[NH3+])C=C1,Br,3,1,2,0.33455039981950874,0.00029778808131064594,0.3342526117381981,0.3348481879008194,2,0.0006758150110978019,3.5466039279041014e-07,0.0006754603507050115,0.0006761696714905923,2,55.28238139586061,4.20733000247256,51.07505139338805,59.48971139833317,2,189.02150201416504,11.989608997460351,177.0318930167047,201.0111110116254,2,157.83155386709421,11.585601114498004,146.2459527525962,169.4171549815922,2,220.21145016123592,12.393616880422696,207.8178332808132,232.6050670416586,2,3.0008816153391416,0.0005328528550370137,3.0003487624841045,3.0014144681941786,2,0.006085909536097285,1.0325252499591812e-06,0.0060848770108473255,0.006086942061347244,2,35.53,0.08999999999999986,35.44,35.62,2
MAPbBr3_n3_[NH3+]CC1=CC=C(C[NH3+])C=C1,Br,3,2,2,0.3931230089520217,0.005521045444315975,0.3876019635077057,0.39864405439633765,2,0.0008767366537935946,2.1150789262945092e-05,0.0008555858645306495,0.0008978874430565397,2,48.590353594439954,0.8337857958249728,47.75656779861498,49.424139390264926,2,149.0025698936198,2.430344366067189,146.57222552755263,151.432914259687,2,102.1834310792768,3.30730317415523,98.87612790512158,105.49073425343204,2,195.8217087079628,1.5533855579791407,194.26832314998367,197.37509426594195,2,2.988302185730774,0.0001412816805164141,2.9881609040502575,2.9884434674112903,2,0.007829232317453973,0.0001896157930364943,0.007639616524417479,0.008018848110490468,2,35.185,0.004999999999999005,35.18,35.19,2
MAPbBr3_n3_[NH3+]CC1=CC=C(C[NH3+])C=C1,Br,3,3,2,0.22279187408437306,0.007399431745348517,0.21539244233902455,0.23019130582972158,2,0.00020445187099978198,2.3492343093373683e-05,0.0001809595279064083,0.00022794421409315566,2,32.53137766388076,1.6467346739936772,30.884642989887084,34.17811233787444,2,76.54380276120025,8.872360788613094,67.67144197258716,85.41616354981335,2,61.115875432240585,5.05382070474889,56.06205472749169,66.16969613698947,2,91.97173009015992,12.690900872477293,79.28082921768262,104.66263096263721,2,3.0199826381576456,0.0006090961234166414,3.019373542034229,3.020591734281062,2,0.0018647479066635155,0.00021500927309636307,0.0016497386335671525,0.0020797571797598786,2,36.53,0.0,36.53,36.53,2
MAPbCl3_n3_[NH3+]CCCC[NH3+],Cl,3,1,2,0.20579542399633177,0.01170101060460893,0.19409441339172284,0.2174964346009407,2,0.0002647196563960216,2.5989234356315913e-05,0.00023873042203970566,0.0002907088907523375,2,68.84603955942353,1.7657192308536622,67.08032032856987,70.6117587902772,2,226.51588744032244,21.96277631483322,204.5531111254892,248.47866375515565,2,164.7013542699704,15.234211030592064,149.46714323937834,179.93556530056247,2,288.3304206106745,28.691341599074406,259.6390790116001,317.0217622097489,2,2.868919099930798,0.0010351978181242227,2.8678839021126734,2.869954297748922,2,0.002178981883785633,0.00021548191712838843,0.0019634999666572448,0.0023944638009140216,2,30.77,0.08999999999999986,30.68,30.86,2
MAPbCl3_n3_[NH3+]CCCC[NH3+],Cl,3,2,2,0.2911006484350971,0.012668850472765447,0.27843179796233164,0.30376949890786253,2,0.00038386902672236787,4.216353350201666e-05,0.0003417054932203512,0.00042603256022438453,2,70.05386094250966,2.362794785172042,67.69106615733762,72.4166557276817,2,178.05540135157565,14.37198377042425,163.68341758115142,192.42738512199992,2,158.0409196227614,5.737926638884403,152.302992983877,163.7788462616458,2,198.0698830803899,23.006040901964113,175.06384217842577,221.075923982354,2,2.8663857450259043,0.0013406864209020153,2.865045058605002,2.867726431446806,2,0.0031542568740623505,0.0003493730777715683,0.002804883796290782,0.003503629951833919,2,30.72,0.0,30.72,30.72,2
MAPbCl3_n3_[NH3+]CCCC[NH3+],Cl,3,3,2,0.3326706709719287,0.03061557315962804,0.30205509781230067,0.36328624413155675,2,0.000658669101547634,2.6093933461361033e-05,0.0006325751680862729,0.000684763035008995,2,70.42038048247835,4.485497539918967,65.93488294255938,74.90587802239732,2,200.26084233356886,3.7985167596695106,196.46232557389934,204.05935909323836,2,164.70857108418195,8.07712085037545,156.6314502338065,172.7856919345574,2,235.81311358295576,15.674154369714444,220.13895921324132,251.4872679526702,2,2.8446667802020142,0.0006702836731815598,2.8439964965288325,2.8453370638751956,2,0.005330135201862787,0.0002136673029127815,0.005116467898950005,0.005543802504775568,2,29.869999999999997,0.08000000000000007,29.79,29.95,2
MAPbCl3_n2_[NH3+]CCC1CCC(CC[NH3+])CC1,Cl,2,1,2,0.19004090603357415,0.0381962799518627,0.15184462608171145,0.22823718598543685,2,0.00017882308240909769,4.172441257056664e-05,0.00013709866983853104,0.00022054749497966433,2,72.44439504340122,0.257825724863153,72.18656931853806,72.70222076826437,2,211.56678941146293,1.4142030923324143,210.15258631913053,212.98099250379536,2,172.77970943830286,3.1844297368746624,169.5952797014282,175.96413917517754,2,250.353869384623,6.012835921539519,244.3410334630835,256.36670530616254,2,2.8460199489133142,0.007129430317297292,2.838890518596017,2.8531493792306115,2,0.001450138794870773,0.00034521957051192526,0.0011049192243588477,0.0017953583653826982,2,29.990000000000002,0.1800000000000015,29.81,30.17,2
MAPbCl3_n2_[NH3+]CCC1CCC(CC[NH3+])CC1,Cl,2,2,2,0.23141915291972182,0.03704226094144425,0.19437689197827757,0.26846141386116606,2,0.0003401000474935911,0.0001547382132929867,0.00018536183420060442,0.0004948382607865778,2,58.15953922970909,6.246424533044838,51.91311469666425,64.40596376275393,2,178.69574169357466,20.071171019835845,158.62457067373882,198.7669127134105,2,132.20052616237376,14.46937164293034,117.73115451944344,146.66989780530412,2,225.19095722477556,25.672970396741334,199.51798682803422,250.8639276215169,2,2.852595325334151,0.005568677068112038,2.847026648266039,2.858164002402263,2,0.0027724227830916706,0.0012699611778539952,0.0015024616052376754,0.004042383960945666,2,30.450000000000003,0.0600000000000005,30.39,30.51,2
MAPbBr3_n1_[NH3+]CC1CCC(C[NH3+])CC1,Br,1,1,2,0.33332697994753624,0.06548391066298875,0.2678430692845475,0.398810890610525,2,0.00042027855843226284,0.00013565395802477573,0.0002846246004074871,0.0005559325164570386,2,42.16267414878538,7.109993029309102,35.052681119476276,49.27266717809448,2,131.03068281781884,30.381224957924857,100.649457859894,161.4119077757437,2,114.79078926104623,37.18070831880406,77.61008094224216,151.97149757985028,2,147.27057637459149,23.58174159704565,123.68883477754585,170.85231797163715,2,3.0160162182158183,0.002979251831990659,3.0130369663838277,3.018995470047809,2,0.0038254440340573957,0.0012415104067983647,0.002583933627259031,0.00506695444085576,2,36.285,0.014999999999997016,36.27,36.3,2
MAPbBr3_n2_[NH3+]CCCCCCCC[NH3+],Br,2,1,2,0.36547740006582874,0.014364749591361026,0.3511126504744677,0.37984214965718976,2,0.0007305559749175317,0.00011374212698822919,0.0006168138479293025,0.0008442981019057609,2,64.01492627436008,6.129307676128555,57.88561859823152,70.14423395048863,2,194.05117692448232,18.89599243805317,175.15518448642914,212.94716936253548,2,159.3456484536281,26.921183129277424,132.42446532435065,186.2668315829055,2,228.7567053953365,10.870801746828917,217.8859036485076,239.62750714216543,2,3.003714472311753,0.0016795200261532361,3.0020349522856,3.0053939923379063,2,0.006590150082102291,0.00101884496942721,0.0055713051126750806,0.007608995051529501,2,35.435,0.03500000000000014,35.4,35.47,2
MAPbBr3_n2_[NH3+]CCCCCCCC[NH3+],Br,2,2,2,0.1849534085424056,0.02790417195232986,0.15704923659007575,0.21285758049473547,2,0.0001563972832076031,3.060804541584814e-05,0.00012578923779175497,0.00018700532862345125,2,55.17228139832589,7.908593821094769,47.263687577231124,63.08087521942066,2,145.95364827574642,19.06675973921616,126.88688853653026,165.02040801496258,2,122.80897079262614,16.59589925698215,106.21307153564399,139.4048700496083,2,169.0983257588667,21.53762022145017,147.56070553741654,190.63594598031688,2,3.013756702123729,0.0032476910888661337,3.0105090110348627,3.017004393212595,2,0.00142111502903149,0.0002810664739005764,0.0011400485551309135,0.0017021815029320663,2,36.055,0.005000000000002558,36.05,36.06,2
MAPbCl3_n1_[NH3+]CCC1=CC=C(CC[NH3+])C=C1,Cl,1,1,2,0.09043114998853485,0.03089216500311598,0.059538984985418875,0.12132331499165083,2,4.434963423904697e-05,1.9510619773718706e-05,2.483901446532826e-05,6.386025401276567e-05,2,38.190525611775,10.738794407888278,27.451731203886723,48.92932001966328,2,105.21709908835774,28.611239095597135,76.60585999276061,133.82833818395488,2,78.87543509473585,18.165152089826606,60.71028300490924,97.04058718456245,2,131.55876308197966,39.05732610136767,92.50143698061198,170.61608918334733,2,2.8573413943187806,0.004575983752482138,2.8527654105662985,2.861917378071263,2,0.00036259928398794304,0.0001604526656206249,0.00020214661836731815,0.000523051949608568,2,30.87,0.019999999999999574,30.85,30.89,2
MAPbBr3_n3_[NH3+]C1=CC=C([NH3+])C=C1,Br,3,1,2,0.5279852339927216,0.015766004452874904,0.5122192295398467,0.5437512384455965,2,0.001297472352681686,7.298523483963626e-06,0.0012901738291977223,0.0013047708761656496,2,60.153344409359896,7.2763637454063215,52.876980663953574,67.42970815476622,2,189.24162358505913,36.7356045104723,152.50601907458682,225.97722809553142,2,123.81018549055361,33.09173539530272,90.71845009525089,156.90192088585633,2,254.67306167956465,40.37947362564191,214.29358805392275,295.05253530520656,2,3.021343862809884,0.0021172526581527684,3.019226610151731,3.0234611154680366,2,0.011844099875444799,8.322446828152447e-05,0.011760875407163274,0.011927324343726323,2,35.945,0.14500000000000313,35.8,36.09,2
MAPbBr3_n3_[NH3+]C1=CC=C([NH3+])C=C1,Br,3,2,2,0.21967070651472675,0.003630677006893679,0.21604002950783308,0.22330138352162043,2,0.0002578730108115698,3.542999024079133e-05,0.00022244302057077846,0.0002933030010523611,2,52.96955177645367,6.402858820346168,46.5666929561075,59.37241059679984,2,145.27064472918013,9.035411300685837,136.2352334284943,154.30605602986597,2,112.95200081285766,25.31527354604127,87.6367272668164,138.26727435889893,2,177.58928864550262,7.244450944669595,170.344837700833,184.8337395901722,2,3.0061545537347705,0.0039015042783778764,3.0022530494563924,3.010056058013148,2,0.002331224433282806,0.00032622906821400165,0.0020049953650688045,0.0026574535014968078,2,35.765,0.03500000000000014,35.73,35.8,2
MAPbBr3_n3_[NH3+]C1=CC=C([NH3+])C=C1,Br,3,3,2,0.3484720525870828,0.0027428610767219475,0.34572919151036086,0.35121491366380475,2,0.0005148673416938232,2.381673162007525e-05,0.000491050610073748,0.0005386840733138985,2,41.164204223600294,1.1662931936968022,39.99791102990349,42.330497417297096,2,122.54278108540943,6.731989466261396,115.81079161914803,129.27477055167083,2,92.52369307841407,8.552194436592927,83.97149864182114,101.075887515007,2,152.56186909240478,22.01617336911572,130.54569572328907,174.5780424615205,2,3.0209364903223728,4.1894154710009346e-05,3.0208945961676625,3.0209783844770826,2,0.0046987028235909185,0.00021722253420497235,0.004481480289385946,0.004915925357795891,2,36.425,0.015000000000000568,36.41,36.44,2
MAPbCl3_n1_CC(C)(CC[NH3+])CC[NH3+],Cl,1,1,2,0.15189409323480962,0.004078810383282949,0.14781528285152667,0.15597290361809257,2,0.00013873453250519278,3.820703222380203e-07,0.00013835246218295476,0.0001391166028274308,2,83.77879781136197,6.260574190017181,77.51822362134479,90.03937200137915,2,245.73788088173762,28.48692368872088,217.25095719301675,274.2248045704585,2,201.62476059662626,12.343456156820793,189.28130443980547,213.96821675344705,2,289.85100116684896,44.630391220620965,245.22060994622802,334.48139238746995,2,2.879864806471729,0.0014452833376443763,2.8784195231340846,2.8813100898093733,2,0.0011506151446404663,4.323634825703377e-06,0.001146291509814763,0.0011549387794661697,2,30.765,0.10500000000000043,30.66,30.87,2
