experiment,halogen_X,n_octahedra,molecule_number,molecule_key,molecule_formula,n1_to_low_plane,low_plane_to_high_plane,high_plane_to_n2,total_length,penetration_percentage,penetration_asymmetry
MAPbCl3_n1_[NH3+]CCCCC[NH3+]_analysis,Cl,1,2,molecule_1,C5H16N2,0.35359882452748054,6.664819415239686,0.3617506103538863,7.380168850121052,10.73321556538589,-0.008151785826405744
MAPbI3_n2_[NH3+]CC1=CC=C(C[NH3+])C=C1_analysis,I,2,1,molecule_2,C8H14N2,1.0670813711356064,8.153705295145206,1.0670300041838414,10.287816670464656,26.173516187666458,5.136695176499728e-05
MAPbI3_n2_[NH3+]CC1=CC=C(C[NH3+])C=C1_analysis,I,2,2,molecule_3,C8H14N2,1.04299510997453,8.058630429746966,1.0393035155683563,10.140929055289853,25.839361212749758,0.003691594406173726
MAPbCl3_n3_[NH3+]CCCCCC[NH3+]_analysis,Cl,3,1,molecule_1,C6H18N2,0.423022777297044,6.982964642771476,0.5980324473273911,8.004019867395911,14.622087850342993,-0.17500967003034712
MAPbCl3_n3_[NH3+]CCCCCC[NH3+]_analysis,Cl,3,2,molecule_2,C6H18N2,0.797242882137959,6.382277709505676,0.06682693595376357,7.246347527597399,13.538580698310716,0.7304159461841955
MAPbCl3_n1_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,Cl,1,1,molecule_0,C10H24N2,0.43567460376297223,9.877812545835187,0.2843323406077143,10.597819490205875,7.289133510376902,0.15134226315525795
MAPbCl3_n1_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,Cl,1,2,molecule_1,C10H24N2,0.33144641688600446,7.714182983496933,0.5334312792285607,8.5790606796115,11.211526845614255,-0.20198486234255625
MAPbI3_n3_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,I,3,1,molecule_0,C14H34N2,0.25581009597779963,11.45498770925506,0.5352449217108677,12.246042726943728,6.905769240149723,-0.27943482573306805
MAPbI3_n3_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,I,3,2,molecule_5,C14H34N2,1.1554827469996218,12.79902008133734,1.2063424374086003,15.16084526574556,18.453171956906882,-0.05085969040897842
MAPbBr3_n1_[NH3+]CCCCC[NH3+]_analysis,Br,1,1,molecule_0,C5H16N2,0.4121146572379951,6.5831739828575815,0.4206647607888512,7.415953400884428,12.650120142584456,-0.008550103550856059
MAPbBr3_n1_[NH3+]CCCCC[NH3+]_analysis,Br,1,2,molecule_1,C5H16N2,0.38510235855235037,6.5831037904243885,0.39059661945863117,7.35880276843537,11.783180133652047,-0.005494260906280801
MAPbCl3_n3_CC(C)(CCC[NH3+])CCC[NH3+]_analysis,Cl,3,1,molecule_2,C9H24N2,0.28741831714212546,10.616826413085127,0.28678160157362254,11.191026331800874,5.408395092605571,0.0006367155685029213
MAPbCl3_n3_CC(C)(CCC[NH3+])CCC[NH3+]_analysis,Cl,3,2,molecule_4,C9H24N2,0.33209556800196555,10.690054678018914,0.47160811819427817,11.493758364215157,7.518237374864264,-0.13951255019231262
MAPbBr3_n2_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3_analysis,Br,2,1,molecule_1,C12H30N2,0.03616158628066573,11.704192044986552,0.7207521375830421,12.46110576885026,6.46703096595146,-0.6845905513023764
MAPbBr3_n2_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3_analysis,Br,2,2,molecule_2,C12H30N2,0.38354314931814254,12.315000221305175,0.35330073023226943,13.051844100855588,5.983303827113691,0.030242419085873107
MAPbBr3_n2_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,Br,2,1,molecule_1,C10H24N2,0.22625300230154613,8.538116030748718,1.0137866161878193,9.778155649238082,14.523574217351376,-0.7875336138862732
MAPbBr3_n2_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,Br,2,2,molecule_2,C10H24N2,0.7130435937065509,7.307700350365292,0.6836995937737674,8.704443537845611,19.113306793025508,0.02934399993278347
MAPbI3_n2_[NH3+]CCCC[NH3+]_analysis,I,2,1,molecule_0,C4H14N2,0.8644254464589957,7.148352442950504,1.1480540833684023,9.160831972777903,28.153054090275674,-0.28362863690940665
MAPbI3_n2_[NH3+]CCCC[NH3+]_analysis,I,2,2,molecule_1,C4H14N2,0.7100900317842436,6.672166159590616,0.789645051756125,8.171901243130986,22.477484038442892,-0.07955501997188141
MAPbBr3_n1_[NH3+]C1CCC([NH3+])CC1_analysis,Br,1,1,molecule_0,C6H16N2,0.054773802842387205,8.454915026595119,0.0602334809330106,8.569922310370517,1.3602417459387812,-0.005459678090623393
MAPbBr3_n1_[NH3+]C1CCC([NH3+])CC1_analysis,Br,1,2,molecule_1,C6H16N2,0.11646073607425873,8.037713866389984,0.11419363816566662,8.26836824062991,2.869651471476432,0.002267097908592114
MAPbI3_n2_[NH3+]CCCCCCCCC[NH3+]_analysis,I,2,1,molecule_0,C9H24N2,1.485593820296806,8.63495333040078,1.6546173190788944,11.775164469776481,36.36627807031763,-0.16902349878208844
MAPbI3_n2_[NH3+]CCCCCCCCC[NH3+]_analysis,I,2,2,molecule_1,C9H24N2,0.07671442846496229,8.407001959977286,0.1903588613419044,8.520646392854228,3.176795855149156,-0.11364443287694212
MAPbCl3_n1_CC(C)(C[NH3+])C[NH3+]_analysis,Cl,1,1,molecule_0,C5H16N2,0.46388426616682754,7.920803392552831,0.4953094045867934,8.879997063306453,12.109802796714515,-0.03142513841996586
MAPbCl3_n1_CC(C)(C[NH3+])C[NH3+]_analysis,Cl,1,2,molecule_1,C5H16N2,0.7873300956898026,7.692739205362776,0.7031982394849096,7.77687106156767,19.375781439927568,0.08413185620489305
MAPbI3_n1_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,I,1,1,molecule_0,C14H34N2,1.1610716870135462,13.920577921012269,0.20498307698309254,15.286632685008907,9.813204392431594,0.9560886100304538
MAPbI3_n1_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,I,1,2,molecule_1,C14H34N2,0.06806215515141988,12.456824232656981,0.1538080416899342,12.234954035815626,1.7811136506180774,-0.08574588653851432
MAPbCl3_n1_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C_analysis,Cl,1,1,molecule_0,C12H22N2,0.7823323288037419,11.407141826559565,0.15481595242752952,10.779625450183353,8.215452174437624,0.6275163763762124
MAPbCl3_n1_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C_analysis,Cl,1,2,molecule_1,C12H22N2,0.7147134785561511,10.230176906679992,1.0917911185968043,12.036681503832948,17.658586099067,-0.37707764004065325
MAPbI3_n3_[NH3+]CC1=CC=C(C[NH3+])C=C1_analysis,I,3,1,molecule_0,C8H14N2,1.1352340664973812,7.8837940555303625,1.12944464896544,10.148472770993184,28.725746759888832,0.005789417531941288
MAPbI3_n3_[NH3+]CC1=CC=C(C[NH3+])C=C1_analysis,I,3,2,molecule_4,C8H14N2,1.160907358210094,7.996644434841073,1.1548250217075433,10.31237681475871,28.95880139209492,0.006082336502550634
MAPbI3_n1_CC(C)(CC[NH3+])CC[NH3+]_analysis,I,1,1,molecule_0,C7H20N2,0.6082912289164403,5.981918682268898,0.6125620291244583,7.2027719403097965,20.40905807796501,-0.004270800208018066
MAPbI3_n1_CC(C)(CC[NH3+])CC[NH3+]_analysis,I,1,2,molecule_1,C7H20N2,0.6097262276976398,5.981924336058029,0.6110814721428706,7.202732035898539,20.408277190697447,-0.0013552444452307189
MAPbCl3_n2_CC(C)(CC[NH3+])CC[NH3+]_analysis,Cl,2,1,molecule_1,C7H20N2,0.6306831785096887,6.341492730960515,0.4025398479156551,7.374715757385859,16.29305701764711,0.22814333059403358
MAPbCl3_n2_CC(C)(CC[NH3+])CC[NH3+]_analysis,Cl,2,2,molecule_2,C7H20N2,0.5259186143490402,6.221973348862309,0.6455300062482966,7.393421969459645,18.827605888275574,-0.1196113918992564
MAPbBr3_n1_[NH3+]C1=CC=C([NH3+])C=C1_analysis,Br,1,1,molecule_0,C6H10N2,0.10180411703796956,7.878464560097324,0.10923080361766836,8.089499480752963,2.6786300686618936,-0.007426686579698805
MAPbBr3_n1_[NH3+]C1=CC=C([NH3+])C=C1_analysis,Br,1,2,molecule_1,C6H10N2,0.15819095763480406,8.69679909919953,0.14091136383861183,8.995901420672945,3.439223075774463,0.017279593796192233
MAPbCl3_n1_CC(C)(C[NH3+])C(C)(C)C[NH3+]_analysis,Cl,1,1,molecule_0,C8H22N2,0.03398312145544709,5.641875050107122,0.7541284799325049,6.36202040858418,13.968965891454618,-0.7201453584770577
MAPbCl3_n1_CC(C)(C[NH3+])C(C)(C)C[NH3+]_analysis,Cl,1,2,molecule_1,C8H22N2,0.9172339043546127,8.963734236444315,0.4055530689738693,9.47541507182506,14.757097192265686,0.5116808353807434
MAPbCl3_n2_[NH3+]CCCC1CCC(CCC[NH3+])CC1_analysis,Cl,2,1,molecule_0,C12H28N2,0.4032955774535075,12.702006989804694,0.3063600206814061,13.411662587939608,5.586956444792708,0.09693555677210142
MAPbCl3_n2_[NH3+]CCCC1CCC(CCC[NH3+])CC1_analysis,Cl,2,2,molecule_1,C12H28N2,0.7138216056331732,12.872505809095701,0.6990569803053475,14.285384395034223,10.975940558054997,0.014764625327825742
